t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
7.394848, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.414721, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.434767, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.454891, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.474644, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.494759, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.515647, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.534534, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.554704, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.574614, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.595018, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.615327, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.635236, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.65525, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.674568, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.694726, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.714618, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.734527, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.754209, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.786555, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.794303, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.814114, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.834484, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.854955, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.87485, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.89414, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.914976, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.934896, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.956036, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.974674, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.994893, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.014019, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
