t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
7.170253, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.190443, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.210312, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.230245, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.251215, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.270767, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.290321, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.311245, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.330811, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.350933, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.370452, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.389964, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.410731, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.430514, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.451018, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.470856, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.490835, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.510847, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.530174, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.550995, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.570081, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.590711, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.610543, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.630313, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.650637, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.67007, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.69128, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.711158, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.730165, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.750787, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.770174, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.789915, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.810825, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.830102, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.850592, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.870079, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.891038, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.910419, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.930656, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.949885, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.971305, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
7.990011, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.010601, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.030462, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.050017, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.070586, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.090214, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.110698, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.130562, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.149946, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.170575, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.190437, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.210489, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.231464, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.25042, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.270406, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.291755, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.309868, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.330898, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.350462, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.37039, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.390838, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.410496, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.430336, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.450532, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.470176, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.490687, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.510775, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.530288, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.550387, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.570541, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.590241, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.610991, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.630821, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.650088, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.670233, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.690481, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.711693, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.731136, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.790045, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.790425, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.790702, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.809834, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.830726, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.850206, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.870653, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.889893, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.910656, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.929713, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.949778, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.970448, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.991357, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.009885, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.030898, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.049939, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.07016, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.090471, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.111907, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.129773, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.15014, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.170385, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.190806, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.210808, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.230746, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.250687, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.270638, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.29053, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.310519, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.329836, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.350589, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.369816, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.390079, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.41052, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.43017, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.450215, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.470422, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.491768, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.509842, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.53051, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.550077, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.570397, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.590274, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.610977, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.630767, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.650363, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.670514, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.691035, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.710702, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.730231, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.751234, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.771239, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.79043, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.810366, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.830301, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.849798, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.870083, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.890494, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.910373, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.930281, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.950489, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.970036, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.991064, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.010825, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.030159, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.05072, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.070161, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.090277, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.110935, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.130465, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.149994, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.170955, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.190709, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.210755, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.299352, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.299727, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.299935, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.300107, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.310695, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.330487, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.350588, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.370547, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.390357, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.410664, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.429724, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.449962, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.471333, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.491327, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.511832, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.530727, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.549854, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.569991, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.591097, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.609899, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.630019, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.650371, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.670589, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.690057, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.710136, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.730883, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.750225, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.771005, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.790705, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.811488, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.829905, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.850512, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.871651, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.890026, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.911015, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.930345, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.951086, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.970838, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.990107, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.011048, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.031026, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.050618, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.069977, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.090414, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.110597, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.129727, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.150418, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.171675, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.1906, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.210297, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.230613, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.250618, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.270572, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.291394, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.310401, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.331416, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.349969, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.370157, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.391087, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.410766, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.429896, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.450222, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.470255, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.491152, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.511084, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.530213, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.550279, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.57061, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.589777, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.61, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.630442, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.651564, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.669875, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.690712, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.710456, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.73164, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.750267, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.770418, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.789744, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.810971, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.83034, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.851203, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.87064, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.890138, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.910712, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.930253, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.951205, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.97083, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.9904, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.010195, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.031422, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.050286, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.070663, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.090639, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.110248, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.130622, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.150149, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.171101, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.190875, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.21119, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.231042, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.289563, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.289872, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.290105, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.310707, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.330499, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.350429, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.370415, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.39135, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.410384, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.43122, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.450449, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.47059, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.490679, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.510187, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.530305, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.551715, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.570528, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.590313, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.611234, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.630727, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.650327, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.670509, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.689891, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.710628, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.730456, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.750639, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.770187, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.791279, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.810023, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.830673, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.849827, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.870256, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.890923, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.911516, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.930593, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.950109, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.970348, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.991482, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.010088, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.030204, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.050548, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.069818, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.090138, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.111106, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.130463, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.149878, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.170257, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.190669, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.210521, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.229986, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.250548, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.270582, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.290708, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.310733, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.330608, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
